title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Gravity's Rainbow - Soulwax Remix,Klaxons,0.67,0.933,11,-6.248,0,0.0674,0.0154,0.236,0.513,0.876,131.984,n,2X2pntOfT48gNR8viwCDXe,spotify:track:2X2pntOfT48gNR8viwCDXe,https://api.spotify.com/v1/tracks/2X2pntOfT48gNR8viwCDXe,https://api.spotify.com/v1/audio-analysis/2X2pntOfT48gNR8viwCDXe,382933,4,6
How You Do It,TG,0.888,0.568,1,-11.802,0,0.292,0.0241,0.0,0.134,0.572,140.03,n,4SCzzuAGBgUmE1nAlKRYYU,spotify:track:4SCzzuAGBgUmE1nAlKRYYU,https://api.spotify.com/v1/tracks/4SCzzuAGBgUmE1nAlKRYYU,https://api.spotify.com/v1/audio-analysis/4SCzzuAGBgUmE1nAlKRYYU,183972,4,2
Pa' Gozar,Gilles Peterson's Havana Cultura Band,0.653,0.73,2,-10.229,0,0.0567,0.793,0.904,0.325,0.898,118.139,n,6wxcC3IA2HPSOL5ROJWx9k,spotify:track:6wxcC3IA2HPSOL5ROJWx9k,https://api.spotify.com/v1/tracks/6wxcC3IA2HPSOL5ROJWx9k,https://api.spotify.com/v1/audio-analysis/6wxcC3IA2HPSOL5ROJWx9k,253893,4,8
Arroz Con Pollo,Gilles Peterson's Havana Cultura Band,0.729,0.751,5,-8.231,1,0.0416,0.548,0.345,0.0804,0.824,116.063,n,4Bpy9zHl40xqnDW8B0M3G7,spotify:track:4Bpy9zHl40xqnDW8B0M3G7,https://api.spotify.com/v1/tracks/4Bpy9zHl40xqnDW8B0M3G7,https://api.spotify.com/v1/audio-analysis/4Bpy9zHl40xqnDW8B0M3G7,214987,4,4
Roforofo Fight (feat. Mayra Caridad Valdés),Gilles Peterson's Havana Cultura Band,0.717,0.949,5,-7.642,0,0.0625,0.186,0.716,0.158,0.881,125.001,n,5vJoe1fT5T00rMdIf7KvPx,spotify:track:5vJoe1fT5T00rMdIf7KvPx,https://api.spotify.com/v1/tracks/5vJoe1fT5T00rMdIf7KvPx,https://api.spotify.com/v1/audio-analysis/5vJoe1fT5T00rMdIf7KvPx,365667,4,2
"Ipacuba (feat. Danay Suárez, Francis Del Río, Vince Vella & Julio Padrón)",Gilles Peterson's Havana Cultura Band,0.646,0.745,7,-6.919,1,0.153,0.103,0.0849,0.143,0.689,120.037,n,3kkBUjYnja1xylMS6OwgSv,spotify:track:3kkBUjYnja1xylMS6OwgSv,https://api.spotify.com/v1/tracks/3kkBUjYnja1xylMS6OwgSv,https://api.spotify.com/v1/audio-analysis/3kkBUjYnja1xylMS6OwgSv,394253,4,4
"La Revolución Del Cuerpo, Pt. 1 (feat. Ogguere, Danay Suárez & Obsesión)",Gilles Peterson's Havana Cultura Band,0.596,0.664,6,-8.661,1,0.258,0.28,0.000979,0.0727,0.661,125.907,n,38pWKDpFrkePc3AsAQR6RE,spotify:track:38pWKDpFrkePc3AsAQR6RE,https://api.spotify.com/v1/tracks/38pWKDpFrkePc3AsAQR6RE,https://api.spotify.com/v1/audio-analysis/38pWKDpFrkePc3AsAQR6RE,272773,4,4
"La Revolución Del Cuerpo, Pt. 2 (feat. Roberto Fonseca)",Gilles Peterson's Havana Cultura Band,0.907,0.73,1,-11.24,0,0.0737,0.032,0.0103,0.0639,0.835,129.295,n,6vV420ud3kBnMeO2Zv0SuK,spotify:track:6vV420ud3kBnMeO2Zv0SuK,https://api.spotify.com/v1/tracks/6vV420ud3kBnMeO2Zv0SuK,https://api.spotify.com/v1/audio-analysis/6vV420ud3kBnMeO2Zv0SuK,434507,4,2
Lágrimas De Soledad (No Existen Palabras) [feat. Danay Suárez],Gilles Peterson's Havana Cultura Band,0.682,0.588,1,-8.829,1,0.0635,0.961,0.000147,0.0997,0.696,149.617,n,1As7GM11DM4AGv1vJM3uy3,spotify:track:1As7GM11DM4AGv1vJM3uy3,https://api.spotify.com/v1/tracks/1As7GM11DM4AGv1vJM3uy3,https://api.spotify.com/v1/audio-analysis/1As7GM11DM4AGv1vJM3uy3,260733,4,7
Think Twice (feat. Danay Suarez & Obsesión),Gilles Peterson's Havana Cultura Band,0.534,0.491,4,-9.524,0,0.0626,0.609,0.0366,0.0974,0.722,141.887,n,6NipYC3Pf1dA0gdqZLU9tJ,spotify:track:6NipYC3Pf1dA0gdqZLU9tJ,https://api.spotify.com/v1/tracks/6NipYC3Pf1dA0gdqZLU9tJ,https://api.spotify.com/v1/audio-analysis/6NipYC3Pf1dA0gdqZLU9tJ,374280,4,2
Chekere Son (feat. Mayra Caridad Valdés),Gilles Peterson's Havana Cultura Band,0.769,0.921,5,-7.44,0,0.046,0.768,0.146,0.344,0.565,115.012,n,0lIJqwx9KJRUVCQr5941Kg,spotify:track:0lIJqwx9KJRUVCQr5941Kg,https://api.spotify.com/v1/tracks/0lIJqwx9KJRUVCQr5941Kg,https://api.spotify.com/v1/audio-analysis/0lIJqwx9KJRUVCQr5941Kg,333147,4,2
Afrodisia,Gilles Peterson's Havana Cultura Band,0.712,0.579,10,-10.011,0,0.044,0.566,0.865,0.112,0.802,97.341,n,7xCE3ylvLrnbDyt9RR4I13,spotify:track:7xCE3ylvLrnbDyt9RR4I13,https://api.spotify.com/v1/tracks/7xCE3ylvLrnbDyt9RR4I13,https://api.spotify.com/v1/audio-analysis/7xCE3ylvLrnbDyt9RR4I13,231160,4,8
Mami,Gilles Peterson's Havana Cultura Band,0.833,0.614,10,-6.663,0,0.0527,0.219,0.0161,0.25,0.9,119.996,n,0WB7yuauBKM5ZKJ0b0IEB0,spotify:track:0WB7yuauBKM5ZKJ0b0IEB0,https://api.spotify.com/v1/tracks/0WB7yuauBKM5ZKJ0b0IEB0,https://api.spotify.com/v1/audio-analysis/0WB7yuauBKM5ZKJ0b0IEB0,346520,4,6
Rezando,Gilles Peterson's Havana Cultura Band,0.695,0.842,5,-10.513,0,0.0403,0.0149,0.927,0.0433,0.473,127.019,n,38N9vvZ2ofQD4sAqRJzH3y,spotify:track:38N9vvZ2ofQD4sAqRJzH3y,https://api.spotify.com/v1/tracks/38N9vvZ2ofQD4sAqRJzH3y,https://api.spotify.com/v1/audio-analysis/38N9vvZ2ofQD4sAqRJzH3y,390493,4,8
La Revolución Del Cuerpo,Ogguere,0.456,0.706,6,-7.552,0,0.166,0.0783,0.0,0.0182,0.959,174.774,n,4xgsx63mG3jHQFknFJfHe9,spotify:track:4xgsx63mG3jHQFknFJfHe9,https://api.spotify.com/v1/tracks/4xgsx63mG3jHQFknFJfHe9,https://api.spotify.com/v1/audio-analysis/4xgsx63mG3jHQFknFJfHe9,280707,4,6
Listos 'Pa La Lucha,Free Hole Negro,0.86,0.795,5,-4.32,1,0.126,0.113,0.0,0.29,0.522,106.021,n,1g9q2QyYWowuP461EF5ztt,spotify:track:1g9q2QyYWowuP461EF5ztt,https://api.spotify.com/v1/tracks/1g9q2QyYWowuP461EF5ztt,https://api.spotify.com/v1/audio-analysis/1g9q2QyYWowuP461EF5ztt,203227,4,4
La Perla Del Son,Wichy de Vedado,0.824,0.618,10,-5.208,0,0.0707,0.162,0.148,0.139,0.702,90.004,n,6J236Mvl9DI2ZVxmRYc7Jt,spotify:track:6J236Mvl9DI2ZVxmRYc7Jt,https://api.spotify.com/v1/tracks/6J236Mvl9DI2ZVxmRYc7Jt,https://api.spotify.com/v1/audio-analysis/6J236Mvl9DI2ZVxmRYc7Jt,319493,4,6
Candao Cerrao,Yusa,0.799,0.8,7,-6.277,1,0.12,0.625,0.0,0.193,0.737,100.046,n,0Dfxx31B3eYKLehrQkECmM,spotify:track:0Dfxx31B3eYKLehrQkECmM,https://api.spotify.com/v1/tracks/0Dfxx31B3eYKLehrQkECmM,https://api.spotify.com/v1/audio-analysis/0Dfxx31B3eYKLehrQkECmM,211787,4,4
Acompáñanos,Kumar,0.774,0.859,4,-7.722,0,0.128,0.265,0.0038,0.597,0.63,145.22,n,0nLjX2rGfD18Bi0zj9i7JF,spotify:track:0nLjX2rGfD18Bi0zj9i7JF,https://api.spotify.com/v1/tracks/0nLjX2rGfD18Bi0zj9i7JF,https://api.spotify.com/v1/audio-analysis/0nLjX2rGfD18Bi0zj9i7JF,254893,3,2
Me Lastimas,Obsesión,0.77,0.714,11,-5.625,1,0.522,0.44,0.0,0.0954,0.521,94.024,n,0XamfFuOtoOh7Vq7FqXfPL,spotify:track:0XamfFuOtoOh7Vq7FqXfPL,https://api.spotify.com/v1/tracks/0XamfFuOtoOh7Vq7FqXfPL,https://api.spotify.com/v1/audio-analysis/0XamfFuOtoOh7Vq7FqXfPL,184253,4,0
Individual,Danay Suárez,0.618,0.676,6,-4.484,0,0.148,0.298,0.0,0.304,0.507,78.661,n,568lbqw8yIMSDNWEU1mxH3,spotify:track:568lbqw8yIMSDNWEU1mxH3,https://api.spotify.com/v1/tracks/568lbqw8yIMSDNWEU1mxH3,https://api.spotify.com/v1/audio-analysis/568lbqw8yIMSDNWEU1mxH3,206987,4,2
Pasa El Borrador,Los Aldeanos,0.636,0.772,8,-4.974,1,0.308,0.489,1.34e-06,0.244,0.832,82.416,n,0ZkGQQCjXbWB5hAKV56VYL,spotify:track:0ZkGQQCjXbWB5hAKV56VYL,https://api.spotify.com/v1/tracks/0ZkGQQCjXbWB5hAKV56VYL,https://api.spotify.com/v1/audio-analysis/0ZkGQQCjXbWB5hAKV56VYL,389093,4,4
Amor Internacional,Doble Filo,0.738,0.77,1,-7.587,0,0.238,0.171,1.19e-06,0.21,0.896,89.617,n,0Movwe7wtKP1ZBiwFO65m4,spotify:track:0Movwe7wtKP1ZBiwFO65m4,https://api.spotify.com/v1/tracks/0Movwe7wtKP1ZBiwFO65m4,https://api.spotify.com/v1/audio-analysis/0Movwe7wtKP1ZBiwFO65m4,257013,4,2
Por Un Milagro,Cubanito 20.02,0.762,0.479,0,-10.626,1,0.0417,0.183,7.59e-06,0.068,0.679,124.028,n,3Zfw7skweWNo8msgJ9QD5b,spotify:track:3Zfw7skweWNo8msgJ9QD5b,https://api.spotify.com/v1/tracks/3Zfw7skweWNo8msgJ9QD5b,https://api.spotify.com/v1/audio-analysis/3Zfw7skweWNo8msgJ9QD5b,319080,4,7
Sentimiento,Francis del Río,0.627,0.817,5,-7.967,0,0.312,0.191,0.0,0.267,0.722,104.747,n,2SaezogI8iGF6jll9AWnTG,spotify:track:2SaezogI8iGF6jll9AWnTG,https://api.spotify.com/v1/tracks/2SaezogI8iGF6jll9AWnTG,https://api.spotify.com/v1/audio-analysis/2SaezogI8iGF6jll9AWnTG,259187,4,2
Que Tú Te Crees (feat. Pepito),Doble Filo,0.658,0.656,5,-4.821,0,0.192,0.413,0.0,0.388,0.629,94.924,n,2Jjljbb67kAymatVO6MvlH,spotify:track:2Jjljbb67kAymatVO6MvlH,https://api.spotify.com/v1/tracks/2Jjljbb67kAymatVO6MvlH,https://api.spotify.com/v1/audio-analysis/2Jjljbb67kAymatVO6MvlH,298093,4,2
Puñalá,Descemer Bueno,0.553,0.784,9,-6.805,0,0.155,0.726,0.0,0.0671,0.817,96.513,n,5eBEYT2Ts3RcrmfIHqzANn,spotify:track:5eBEYT2Ts3RcrmfIHqzANn,https://api.spotify.com/v1/tracks/5eBEYT2Ts3RcrmfIHqzANn,https://api.spotify.com/v1/audio-analysis/5eBEYT2Ts3RcrmfIHqzANn,228787,4,6
Spiritual Sin Egoísmo,Telmary,0.467,0.807,10,-4.208,1,0.422,0.254,0.0,0.19,0.457,169.339,n,5cKsjL4TlwHjobfqGKcj5p,spotify:track:5cKsjL4TlwHjobfqGKcj5p,https://api.spotify.com/v1/tracks/5cKsjL4TlwHjobfqGKcj5p,https://api.spotify.com/v1/audio-analysis/5cKsjL4TlwHjobfqGKcj5p,242213,4,9
La Jungla,Harold López-Nussa,0.404,0.439,0,-13.506,1,0.0395,0.181,0.901,0.137,0.685,130.448,n,3tnX7qtzl2QojPfrCbvYVG,spotify:track:3tnX7qtzl2QojPfrCbvYVG,https://api.spotify.com/v1/tracks/3tnX7qtzl2QojPfrCbvYVG,https://api.spotify.com/v1/audio-analysis/3tnX7qtzl2QojPfrCbvYVG,340307,3,8
Hoy,Fiel A La Vega,0.631,0.421,9,-7.533,1,0.0287,0.462,0.0,0.0953,0.422,127.907,n,3VgUqOl60TlTRbL1tK6cwa,spotify:track:3VgUqOl60TlTRbL1tK6cwa,https://api.spotify.com/v1/tracks/3VgUqOl60TlTRbL1tK6cwa,https://api.spotify.com/v1/audio-analysis/3VgUqOl60TlTRbL1tK6cwa,294627,3,12
Bogeyman,Dan Griffith,0.541,0.556,9,-13.506,0,0.0505,0.477,0.413,0.185,0.48,112.138,n,2yybKwL3NUKWcdNfMBzgxy,spotify:track:2yybKwL3NUKWcdNfMBzgxy,https://api.spotify.com/v1/tracks/2yybKwL3NUKWcdNfMBzgxy,https://api.spotify.com/v1/audio-analysis/2yybKwL3NUKWcdNfMBzgxy,158571,4,6
Que Se Quede Contigo,Flor De Tabaco,0.892,0.673,9,-5.156,0,0.0497,0.492,0.0,0.0991,0.962,129.975,n,3spwlmVEUxz7fwau8S38NQ,spotify:track:3spwlmVEUxz7fwau8S38NQ,https://api.spotify.com/v1/tracks/3spwlmVEUxz7fwau8S38NQ,https://api.spotify.com/v1/audio-analysis/3spwlmVEUxz7fwau8S38NQ,208000,4,6
Beso A Beso,Flor De Tabaco,0.86,0.647,7,-4.981,0,0.0472,0.195,0.0,0.0687,0.954,139.954,n,1xX9N76FfVv01kKUMzyfu8,spotify:track:1xX9N76FfVv01kKUMzyfu8,https://api.spotify.com/v1/tracks/1xX9N76FfVv01kKUMzyfu8,https://api.spotify.com/v1/audio-analysis/1xX9N76FfVv01kKUMzyfu8,237160,4,6
Le Nacen Alas,Flor De Tabaco,0.844,0.676,2,-5.235,1,0.0419,0.379,0.0,0.0806,0.921,135.981,n,3g61zsCEuzCTl8ZCpbf2sq,spotify:track:3g61zsCEuzCTl8ZCpbf2sq,https://api.spotify.com/v1/tracks/3g61zsCEuzCTl8ZCpbf2sq,https://api.spotify.com/v1/audio-analysis/3g61zsCEuzCTl8ZCpbf2sq,231800,4,7
Todos Los Hombres Son Iguales,Flor De Tabaco,0.876,0.647,8,-4.953,1,0.0446,0.222,0.0,0.0777,0.962,138.026,n,7CllLvmYyDfZzsssg18j28,spotify:track:7CllLvmYyDfZzsssg18j28,https://api.spotify.com/v1/tracks/7CllLvmYyDfZzsssg18j28,https://api.spotify.com/v1/audio-analysis/7CllLvmYyDfZzsssg18j28,219600,4,4
Cobarde,Flor De Tabaco,0.87,0.595,2,-4.995,1,0.0365,0.109,0.0,0.192,0.873,133.981,n,3TpIdkLmWTHcjDSUpfvPA1,spotify:track:3TpIdkLmWTHcjDSUpfvPA1,https://api.spotify.com/v1/tracks/3TpIdkLmWTHcjDSUpfvPA1,https://api.spotify.com/v1/audio-analysis/3TpIdkLmWTHcjDSUpfvPA1,216187,4,7
Tu Amor Es Mi Delirio,Flor De Tabaco,0.774,0.604,5,-5.286,1,0.0358,0.122,0.0,0.23,0.903,139.996,n,0rWNPIpbuEmktWri0lLcSb,spotify:track:0rWNPIpbuEmktWri0lLcSb,https://api.spotify.com/v1/tracks/0rWNPIpbuEmktWri0lLcSb,https://api.spotify.com/v1/audio-analysis/0rWNPIpbuEmktWri0lLcSb,238307,4,4
Amame Toda La Noche,Flor De Tabaco,0.849,0.604,0,-4.813,1,0.0432,0.364,0.0,0.107,0.947,132.963,n,1V05iFHI9mpMyH7x8bFed3,spotify:track:1V05iFHI9mpMyH7x8bFed3,https://api.spotify.com/v1/tracks/1V05iFHI9mpMyH7x8bFed3,https://api.spotify.com/v1/audio-analysis/1V05iFHI9mpMyH7x8bFed3,231227,4,7
Coraje,Flor De Tabaco,0.828,0.641,1,-4.345,0,0.0388,0.378,0.0,0.108,0.768,124.969,n,2l3jWVdoweGzkMmnUaagNs,spotify:track:2l3jWVdoweGzkMmnUaagNs,https://api.spotify.com/v1/tracks/2l3jWVdoweGzkMmnUaagNs,https://api.spotify.com/v1/audio-analysis/2l3jWVdoweGzkMmnUaagNs,207587,4,2
"Te Amo Tanto, Tanto",Flor De Tabaco,0.948,0.641,2,-5.707,1,0.048,0.412,0.0,0.311,0.963,132.94,n,7ACShaAcpRZn0mH5saz7Eh,spotify:track:7ACShaAcpRZn0mH5saz7Eh,https://api.spotify.com/v1/tracks/7ACShaAcpRZn0mH5saz7Eh,https://api.spotify.com/v1/audio-analysis/7ACShaAcpRZn0mH5saz7Eh,206880,4,7
Crazy For Your Love,Flor De Tabaco,0.841,0.773,0,-5.975,1,0.0463,0.0936,0.0,0.146,0.969,135.054,n,2MuLKrfJdfNNReAy6ooe1F,spotify:track:2MuLKrfJdfNNReAy6ooe1F,https://api.spotify.com/v1/tracks/2MuLKrfJdfNNReAy6ooe1F,https://api.spotify.com/v1/audio-analysis/2MuLKrfJdfNNReAy6ooe1F,202067,4,7
Arrepentido,Flor De Tabaco,0.653,0.82,5,-5.324,0,0.0849,0.0546,6.14e-05,0.151,0.571,196.003,n,2rgYVVNREzDSWBjeCQAWav,spotify:track:2rgYVVNREzDSWBjeCQAWav,https://api.spotify.com/v1/tracks/2rgYVVNREzDSWBjeCQAWav,https://api.spotify.com/v1/audio-analysis/2rgYVVNREzDSWBjeCQAWav,171307,4,6
Cobarde - Balada,Flor De Tabaco,0.309,0.605,2,-6.122,1,0.0395,0.622,0.0,0.0913,0.268,199.883,n,0H4YGVs0wleQ1Srj0BIeV6,spotify:track:0H4YGVs0wleQ1Srj0BIeV6,https://api.spotify.com/v1/tracks/0H4YGVs0wleQ1Srj0BIeV6,https://api.spotify.com/v1/audio-analysis/0H4YGVs0wleQ1Srj0BIeV6,246747,4,9
Reality - MÖWE Radio Edit,Lost Frequencies,0.683,0.729,4,-5.989,1,0.0293,0.00236,4.01e-05,0.0742,0.501,121.933,n,1wKsrUrVoI0wg9DBsxZwYR,spotify:track:1wKsrUrVoI0wg9DBsxZwYR,https://api.spotify.com/v1/tracks/1wKsrUrVoI0wg9DBsxZwYR,https://api.spotify.com/v1/audio-analysis/1wKsrUrVoI0wg9DBsxZwYR,189836,4,7
Reality - Androma Radio Edit,Lost Frequencies,0.658,0.811,4,-6.523,1,0.0258,0.00229,0.000503,0.109,0.673,122.014,n,2urjUjNghAKLfqRAzMnDaz,spotify:track:2urjUjNghAKLfqRAzMnDaz,https://api.spotify.com/v1/tracks/2urjUjNghAKLfqRAzMnDaz,https://api.spotify.com/v1/audio-analysis/2urjUjNghAKLfqRAzMnDaz,192049,4,7
Reality - Hitimpulse Remix,Lost Frequencies,0.699,0.557,1,-8.166,0,0.0619,0.0392,2.52e-05,0.101,0.25,129.98,n,6HCKNroWUNCHNRUc9aJe9k,spotify:track:6HCKNroWUNCHNRUc9aJe9k,https://api.spotify.com/v1/tracks/6HCKNroWUNCHNRUc9aJe9k,https://api.spotify.com/v1/audio-analysis/6HCKNroWUNCHNRUc9aJe9k,177509,4,2
Inside Of Me,TG,0.752,0.603,10,-8.368,0,0.13,0.0083,0.0,0.243,0.253,127.98,n,01yKxwsZ36Wi2xo1L3UTnw,spotify:track:01yKxwsZ36Wi2xo1L3UTnw,https://api.spotify.com/v1/tracks/01yKxwsZ36Wi2xo1L3UTnw,https://api.spotify.com/v1/audio-analysis/01yKxwsZ36Wi2xo1L3UTnw,182000,4,6
Yüce Dag Basinda,Altin Gün,0.824,0.593,5,-8.579,0,0.0485,0.0614,0.00103,0.19,0.859,111.97,n,6oeCvtqpxvMxhoYDFhVTGf,spotify:track:6oeCvtqpxvMxhoYDFhVTGf,https://api.spotify.com/v1/tracks/6oeCvtqpxvMxhoYDFhVTGf,https://api.spotify.com/v1/audio-analysis/6oeCvtqpxvMxhoYDFhVTGf,258316,4,2
Killas Wit Me,Chv TopSoulja,0.855,0.488,8,-10.591,1,0.473,0.06,0.0,0.107,0.7,134.667,n,4P75LbUsLoVo4vTGGc5F0T,spotify:track:4P75LbUsLoVo4vTGGc5F0T,https://api.spotify.com/v1/tracks/4P75LbUsLoVo4vTGGc5F0T,https://api.spotify.com/v1/audio-analysis/4P75LbUsLoVo4vTGGc5F0T,142272,4,0
Petty Ma,Chv TopSoulja,0.678,0.754,11,-6.043,1,0.284,0.018,0.0,0.16,0.143,145.237,n,1gi73K175GHsAKBapl2i4D,spotify:track:1gi73K175GHsAKBapl2i4D,https://api.spotify.com/v1/tracks/1gi73K175GHsAKBapl2i4D,https://api.spotify.com/v1/audio-analysis/1gi73K175GHsAKBapl2i4D,165068,4,9
See What I See,Chv TopSoulja,0.861,0.575,4,-10.465,1,0.342,0.00463,0.0,0.112,0.484,124.036,n,48yPGCUoOqzPhSlOCq07q5,spotify:track:48yPGCUoOqzPhSlOCq07q5,https://api.spotify.com/v1/tracks/48yPGCUoOqzPhSlOCq07q5,https://api.spotify.com/v1/audio-analysis/48yPGCUoOqzPhSlOCq07q5,141819,4,0
Free Gizmo,Chv TopSoulja,0.711,0.719,9,-8.559,0,0.324,0.0272,0.0,0.0597,0.438,133.021,n,0DPOGsD9ZvahcORTfaVF2K,spotify:track:0DPOGsD9ZvahcORTfaVF2K,https://api.spotify.com/v1/tracks/0DPOGsD9ZvahcORTfaVF2K,https://api.spotify.com/v1/audio-analysis/0DPOGsD9ZvahcORTfaVF2K,180924,4,6
1-4 Wards,Chv TopSoulja,0.73,0.561,1,-7.004,1,0.315,0.00154,2.08e-05,0.0952,0.313,135.867,n,6M7wrJYiDhPVnfgwtYsgXs,spotify:track:6M7wrJYiDhPVnfgwtYsgXs,https://api.spotify.com/v1/tracks/6M7wrJYiDhPVnfgwtYsgXs,https://api.spotify.com/v1/audio-analysis/6M7wrJYiDhPVnfgwtYsgXs,146184,4,0
Double R,Chv TopSoulja,0.706,0.605,7,-10.323,1,0.379,0.195,0.0,0.123,0.391,140.043,n,7GAa7OFUckt5rIp4BgPf2W,spotify:track:7GAa7OFUckt5rIp4BgPf2W,https://api.spotify.com/v1/tracks/7GAa7OFUckt5rIp4BgPf2W,https://api.spotify.com/v1/audio-analysis/7GAa7OFUckt5rIp4BgPf2W,169152,4,0
Opp Baby Muva,Chv TopSoulja,0.708,0.558,1,-8.816,0,0.273,0.133,0.0,0.18,0.162,130.01,n,3QMIHDQZNXiXg1Np6fpDs0,spotify:track:3QMIHDQZNXiXg1Np6fpDs0,https://api.spotify.com/v1/tracks/3QMIHDQZNXiXg1Np6fpDs0,https://api.spotify.com/v1/audio-analysis/3QMIHDQZNXiXg1Np6fpDs0,137012,3,2
Drac Bust,Chv TopSoulja,0.935,0.579,10,-6.812,0,0.413,0.113,0.0,0.123,0.505,124.047,n,51UuVaaimd0ibXZYgEhTPl,spotify:track:51UuVaaimd0ibXZYgEhTPl,https://api.spotify.com/v1/tracks/51UuVaaimd0ibXZYgEhTPl,https://api.spotify.com/v1/audio-analysis/51UuVaaimd0ibXZYgEhTPl,185574,4,6
We On The Wrong Way,Chv TopSoulja,0.792,0.558,8,-7.195,1,0.12,0.0515,4.83e-05,0.155,0.225,129.95,n,3UPoQyW8ayT7diGFGIZGhU,spotify:track:3UPoQyW8ayT7diGFGIZGhU,https://api.spotify.com/v1/tracks/3UPoQyW8ayT7diGFGIZGhU,https://api.spotify.com/v1/audio-analysis/3UPoQyW8ayT7diGFGIZGhU,164258,4,4
Who We Are,Chv TopSoulja,0.87,0.51,9,-9.125,1,0.314,0.0879,0.0,0.0754,0.559,130.028,n,71Zmfxg2tT6q5DQGNFXjxT,spotify:track:71Zmfxg2tT6q5DQGNFXjxT,https://api.spotify.com/v1/tracks/71Zmfxg2tT6q5DQGNFXjxT,https://api.spotify.com/v1/audio-analysis/71Zmfxg2tT6q5DQGNFXjxT,162952,4,0
Off The Top,Chv TopSoulja,0.815,0.372,9,-14.909,1,0.161,0.785,0.0,0.175,0.592,125.013,n,0gBJgfjI7YAGD13YbuLkHB,spotify:track:0gBJgfjI7YAGD13YbuLkHB,https://api.spotify.com/v1/tracks/0gBJgfjI7YAGD13YbuLkHB,https://api.spotify.com/v1/audio-analysis/0gBJgfjI7YAGD13YbuLkHB,124248,4,4
Solider Flow,Chv TopSoulja,0.662,0.547,1,-9.077,1,0.262,0.000665,0.0,0.0568,0.4,118.649,n,3tfPreRK9759PfF6m91oOD,spotify:track:3tfPreRK9759PfF6m91oOD,https://api.spotify.com/v1/tracks/3tfPreRK9759PfF6m91oOD,https://api.spotify.com/v1/audio-analysis/3tfPreRK9759PfF6m91oOD,133176,4,0
C4,Chv TopSoulja,0.827,0.643,11,-11.035,1,0.443,0.135,1.71e-06,0.356,0.064,139.955,n,45hFZRhwOTOkjdt8EgWHu0,spotify:track:45hFZRhwOTOkjdt8EgWHu0,https://api.spotify.com/v1/tracks/45hFZRhwOTOkjdt8EgWHu0,https://api.spotify.com/v1/audio-analysis/45hFZRhwOTOkjdt8EgWHu0,170344,4,0
J Dance,Dan Griffith,0.79,0.942,7,-10.115,1,0.0406,0.0513,0.902,0.122,0.922,120.057,n,1nw99S1jWc6DROSnLvE7y6,spotify:track:1nw99S1jWc6DROSnLvE7y6,https://api.spotify.com/v1/tracks/1nw99S1jWc6DROSnLvE7y6,https://api.spotify.com/v1/audio-analysis/1nw99S1jWc6DROSnLvE7y6,178000,4,8
It's In Everyone Of Us,David Pomeranz,0.286,0.109,7,-14.454,1,0.0319,0.881,2.6e-05,0.174,0.147,101.345,n,7CPksmsk21SRZz94gwYG7Z,spotify:track:7CPksmsk21SRZz94gwYG7Z,https://api.spotify.com/v1/tracks/7CPksmsk21SRZz94gwYG7Z,https://api.spotify.com/v1/audio-analysis/7CPksmsk21SRZz94gwYG7Z,255880,3,12
Thea,David Pomeranz,0.736,0.63,2,-8.092,1,0.0266,0.605,0.000379,0.209,0.685,112.267,n,0m6Nm8baObuPOG8Qn9Nuu1,spotify:track:0m6Nm8baObuPOG8Qn9Nuu1,https://api.spotify.com/v1/tracks/0m6Nm8baObuPOG8Qn9Nuu1,https://api.spotify.com/v1/audio-analysis/0m6Nm8baObuPOG8Qn9Nuu1,193080,4,7
Tryin To Get The Feeling Again,David Pomeranz,0.445,0.223,7,-11.592,1,0.0367,0.869,0.0,0.104,0.308,124.627,n,7fPBOK6FBnCCJvEHhoColo,spotify:track:7fPBOK6FBnCCJvEHhoColo,https://api.spotify.com/v1/tracks/7fPBOK6FBnCCJvEHhoColo,https://api.spotify.com/v1/audio-analysis/7fPBOK6FBnCCJvEHhoColo,270443,4,12
The Hit Song Of All Time,David Pomeranz,0.426,0.537,2,-9.2,1,0.0281,0.621,3.04e-05,0.343,0.407,126.611,n,7hFhWWFDut7QmRprWiz9Tm,spotify:track:7hFhWWFDut7QmRprWiz9Tm,https://api.spotify.com/v1/tracks/7hFhWWFDut7QmRprWiz9Tm,https://api.spotify.com/v1/audio-analysis/7hFhWWFDut7QmRprWiz9Tm,287000,4,12
Flying,David Pomeranz,0.501,0.133,0,-17.199,1,0.0286,0.852,0.0,0.603,0.373,105.138,n,7EzPIX2Ri63FTHisKYEdI1,spotify:track:7EzPIX2Ri63FTHisKYEdI1,https://api.spotify.com/v1/tracks/7EzPIX2Ri63FTHisKYEdI1,https://api.spotify.com/v1/audio-analysis/7EzPIX2Ri63FTHisKYEdI1,176520,3,10
Greyhound Mary,David Pomeranz,0.618,0.457,9,-11.848,1,0.196,0.191,1.6e-05,0.614,0.781,92.313,n,1Dhlga5tWMTZbKnrXnNGTH,spotify:track:1Dhlga5tWMTZbKnrXnNGTH,https://api.spotify.com/v1/tracks/1Dhlga5tWMTZbKnrXnNGTH,https://api.spotify.com/v1/audio-analysis/1Dhlga5tWMTZbKnrXnNGTH,275253,4,10
